id,area,latitude,longitude,crime_type,severity,date,time,time_of_day,target_group,gender,age,age_group,crime_count,police_station,status
3648,Saidabad Chowki,25.4907,81.7471,Fraud,5,12-06-2025,16:13,Afternoon,Adult Male,Male,37,Adult,3,Handia PS,Under Investigation
1869,Koraon Bazar Chowki,25.5897,81.7361,Kidnapping,5,03-02-2025,10:49,Morning,Children,Male,9,Child,3,Koraon PS,Closed
4641,Tagore Town Chowki,25.4717,81.7663,Fraud,5,12-12-2025,00:45,Night,Adult Female,Female,36,Adult,3,George Town PS,Unreported
3307,Preetam Nagar Chowki,25.4923,81.875,Theft,3,25-11-2025,20:31,Evening,Young Female,Female,25,Adult,2,Dhoomanganj PS,Closed
2366,Sulem Sarai Chowki,25.4553,81.78,Fraud,3,24-12-2025,10:09,Morning,Adult Male,Male,49,Adult,1,Dhoomanganj PS,Reported
2291,Shankargarh Chowki,25.5145,81.8565,Robbery,5,15-02-2025,04:42,Night,Adult Female,Female,31,Adult,1,Shankargadh PS,Under Investigation
642,Rambagh Chowki,25.5225,81.7918,Kidnapping,5,02-10-2025,01:58,Night,Children,Female,7,Child,2,Kydganj PS,Under Investigation
1687,Bamrauli Chowki,25.4534,81.7478,Fraud,2,28-08-2025,05:29,Morning,Adult Male,Male,50,Adult,3,Airport PS,Under Investigation
321,Bahariya Bazar Chowki,25.3417,81.7418,Theft,1,28-01-2025,20:23,Evening,Young Female,Female,22,Adult,2,Bahariya PS,Unreported
1758,Lal Gopalganj Chowki,25.4837,81.7755,Kidnapping,5,19-04-2025,17:58,Evening,Young Female,Female,15,Teen,2,Nawabganj PS,Unreported
2838,Bakshi Bandh Chowki,25.4114,81.835,Robbery,5,06-12-2025,19:24,Evening,Adult Male,Male,47,Adult,1,Kydganj PS,Reported
1610,Rajrooppur Chowki,25.3316,81.8761,Theft,2,13-06-2025,23:24,Night,Adult Male,Male,47,Adult,2,Dhoomanganj PS,Closed
3869,Bakshi Bandh Chowki,25.3999,81.7677,Robbery,3,01-03-2025,02:42,Night,Adult Male,Male,40,Adult,2,Kydganj PS,Reported
4997,Mahewa Chowki,25.378,81.8324,Theft,2,22-05-2025,01:30,Night,Adult Female,Female,54,Adult,2,Naini PS,Under Investigation
4025,Nari Bari Chowki,25.4663,81.7652,Robbery,4,06-03-2025,00:48,Night,Older Female,Female,65,Senior,1,Karchhana PS,Reported
3045,Bairahana Chowki,25.5683,81.8713,Domestic Violence,2,27-06-2025,19:07,Evening,Adult Female,Female,45,Adult,1,Kydganj PS,Reported
796,Sarai Inayat Chowki,25.3165,81.8852,Kidnapping,5,20-03-2025,14:30,Afternoon,Young Female,Female,16,Teen,2,Phulpur PS,Closed
4705,Loknath Chowki,25.5781,81.7717,Robbery,2,09-02-2025,03:34,Night,Adult Female,Female,27,Adult,3,Kotwali PS,Unreported
2071,Tagore Town Chowki,25.5617,81.8733,Chain Snatching,3,20-01-2025,12:18,Afternoon,Adult Female,Female,40,Adult,3,George Town PS,Unreported
3005,Sarai Inayat Chowki,25.3207,81.7415,Assault,5,19-10-2025,21:07,Night,Adult Male,Male,33,Adult,1,Phulpur PS,Under Investigation
2663,Karelabagh Chowki,25.4017,81.7397,Theft,2,28-07-2025,07:11,Morning,Older Male,Male,69,Senior,3,Kareli PS,Unreported
3754,Holagarh Chowki,25.4759,81.7221,Fraud,4,30-07-2025,03:24,Night,Older Female,Female,62,Senior,1,Soraon PS,Closed
1853,Utraon Bazar Chowki,25.4471,81.7763,Robbery,4,24-10-2025,14:11,Afternoon,Young Female,Female,25,Adult,3,Utraanv PS,Unreported
990,Lalapur Chowki,25.407,81.849,Kidnapping,5,15-09-2025,02:55,Night,Young Female,Female,16,Teen,3,Lalapur PS,Under Investigation
2705,Sulem Sarai Chowki,25.4932,81.7975,Kidnapping,3,28-09-2025,18:15,Evening,Adult Female,Female,30,Adult,1,Dhoomanganj PS,Under Investigation
2483,Govindpur Chowki,25.3736,81.7771,Domestic Violence,5,11-02-2025,18:18,Evening,Adult Female,Female,28,Adult,2,Shivkuti PS,Unreported
4671,Sirsa Chowki,25.5929,81.7431,Theft,1,15-02-2025,14:40,Afternoon,Adult Male,Male,45,Adult,3,Meja PS,Under Investigation
2373,Manauri Chowki,25.3064,81.7524,Harassment,3,08-02-2025,19:44,Evening,Adult Female,Female,36,Adult,1,Puramufti PS,Closed
3979,Narayani Ashram Chowki,25.3938,81.8497,Robbery,2,10-02-2025,20:30,Evening,Adult Male,Male,45,Adult,2,Shivkuti PS,Reported
3703,Baluaghat Chowki,25.3917,81.8762,Harassment,2,04-06-2025,09:36,Morning,Adult Female,Female,30,Adult,2,Daraganj PS,Closed
2368,Phaphamau Chowki,25.4624,81.7013,Kidnapping,5,15-09-2025,19:50,Evening,Adult Female,Female,26,Adult,3,Jhunsi PS,Reported
3373,Manda Chowki,25.5825,81.8347,Harassment,4,29-11-2025,07:30,Morning,Adult Female,Female,32,Adult,3,Meja PS,Closed
1533,ADA Colony Chowki,25.3654,81.7451,Robbery,4,16-03-2025,04:20,Night,Adult Male,Male,41,Adult,2,Industrial Area PS,Closed
3301,Sangam Chowki,25.4802,81.8167,Harassment,2,18-05-2025,18:53,Evening,Young Female,Female,21,Adult,2,Daraganj PS,Unreported
4490,Saidabad Chowki,25.3787,81.8385,Domestic Violence,1,25-08-2025,21:08,Night,Adult Female,Female,27,Adult,3,Handia PS,Unreported
3654,Holagarh Chowki,25.3494,81.8528,Theft,3,04-08-2025,04:53,Night,Adult Male,Male,51,Adult,2,Soraon PS,Under Investigation
1049,High Court Chowki,25.4349,81.8042,Fraud,3,14-06-2025,15:18,Afternoon,Older Male,Male,67,Senior,2,Civil Lines PS,Under Investigation
4930,Mansoor Ali Park Chowki,25.3602,81.772,Assault,2,06-11-2025,07:06,Morning,Adult Male,Male,43,Adult,1,Khuldabad PS,Reported
2612,Ghantaghar Chowki,25.3669,81.7595,Assault,1,31-05-2025,14:33,Afternoon,Adult Male,Male,30,Adult,1,Kotwali PS,Reported
630,Sikandra Chowki,25.54,81.8324,Fraud,3,24-02-2025,19:14,Evening,Adult Male,Male,27,Adult,1,Phulpur PS,Under Investigation
1093,Kaundhiyara Chowki,25.3248,81.8118,Fraud,3,07-04-2025,12:11,Afternoon,Adult Female,Female,30,Adult,3,Kaundhiyara PS,Reported
3805,Buxi Khurd Chowki,25.3001,81.8888,Theft,5,08-05-2025,21:39,Night,Adult Male,Male,56,Adult,3,Shahganj PS,Closed
1779,Lalapur Chowki,25.4575,81.7692,Fraud,1,04-03-2025,11:38,Morning,Older Male,Male,66,Senior,2,Lalapur PS,Under Investigation
4573,Rani Mandi Chowki,25.5933,81.84,Kidnapping,1,26-04-2025,04:34,Night,Adult Female,Female,27,Adult,1,Khuldabad PS,Reported
1852,ADA Colony Chowki,25.3914,81.7975,Robbery,4,01-12-2025,19:20,Evening,Adult Male,Male,31,Adult,2,Industrial Area PS,Unreported
3603,Goods Shed Chowki,25.4027,81.8199,Theft,5,29-07-2025,20:58,Evening,Adult Female,Female,47,Adult,1,Mutthiganj PS,Unreported
552,Rani Mandi Chowki,25.406,81.8178,Robbery,5,19-11-2025,05:16,Morning,Older Female,Female,63,Senior,3,Khuldabad PS,Reported
2392,Karelabagh Chowki,25.4818,81.712,Fraud,2,24-10-2025,07:03,Morning,Adult Female,Female,58,Adult,3,Kareli PS,Closed
2832,Govindpur Chowki,25.5252,81.8552,Robbery,4,23-11-2025,06:44,Morning,Adult Female,Female,29,Adult,1,Shivkuti PS,Unreported
4872,Nari Bari Chowki,25.3964,81.853,Chain Snatching,2,20-12-2025,22:48,Night,Adult Female,Female,43,Adult,1,Karchhana PS,Closed
937,Attarsuiya Chowki,25.3895,81.8074,Robbery,4,20-02-2025,04:12,Night,Adult Male,Male,50,Adult,1,Attarsuiya PS,Under Investigation
444,Rani Mandi Chowki,25.5973,81.8387,Robbery,4,17-10-2025,00:47,Night,Older Female,Female,60,Senior,3,Khuldabad PS,Closed
4759,Jasra Chowki,25.3213,81.8035,Theft,3,16-03-2025,09:26,Morning,Older Female,Female,68,Senior,2,Bara PS,Closed
3735,Salori Chowki,25.3158,81.7721,Fraud,4,21-04-2025,10:07,Morning,Adult Female,Female,55,Adult,1,Colonelganj PS,Reported
2261,Holagarh Chowki,25.3682,81.7395,Fraud,1,21-10-2025,20:01,Evening,Adult Male,Male,40,Adult,1,Holagadh PS,Reported
4684,Noorullah Road Chowki,25.5432,81.8014,Robbery,3,31-03-2025,14:23,Afternoon,Adult Male,Male,39,Adult,2,Shahganj PS,Under Investigation
32,Andawa Chowki,25.4076,81.8231,Fraud,2,09-07-2025,23:04,Night,Adult Female,Female,46,Adult,3,Jhunsi PS,Closed
3924,Bamrauli Chowki,25.425,81.8013,Robbery,1,06-06-2025,12:48,Afternoon,Young Male,Male,23,Adult,1,Dhoomanganj PS,Reported
2186,Rajrooppur Chowki,25.3046,81.757,Robbery,5,03-01-2025,18:51,Evening,Adult Female,Female,38,Adult,3,Dhoomanganj PS,Unreported
2692,Buxi Khurd Chowki,25.3335,81.9,Assault,2,28-12-2025,21:25,Night,Young Male,Male,25,Adult,3,Shahganj PS,Under Investigation
2632,Sirsa Chowki,25.393,81.7863,Fraud,5,12-03-2025,03:09,Night,Adult Female,Female,47,Adult,1,Meja PS,Reported
1547,Manda Road Chowki,25.5462,81.7713,Harassment,3,06-05-2025,03:42,Night,Young Female,Female,13,Teen,1,Manda PS,Unreported
4940,Sirsa Chowki,25.5252,81.7036,Robbery,2,01-06-2025,03:34,Night,Adult Female,Female,56,Adult,1,Meja PS,Under Investigation
1862,Sahson Chowki,25.5349,81.8099,Fraud,2,12-11-2025,19:20,Evening,Adult Male,Male,38,Adult,1,Sarai Inayat PS,Under Investigation
1360,Baraut Chowki,25.5827,81.7198,Theft,2,09-04-2025,05:27,Morning,Adult Female,Female,50,Adult,1,Handia PS,Unreported
3362,Phaphamau Chowki,25.4116,81.7519,Theft,4,21-05-2025,00:50,Night,Young Male,Male,21,Adult,2,Jhunsi PS,Reported
178,Nari Bari Chowki,25.4027,81.8607,Fraud,3,12-01-2025,00:37,Night,Young Female,Female,24,Adult,3,Karchhana PS,Under Investigation
788,Allahpur Chowki,25.5269,81.7654,Fraud,1,16-02-2025,19:25,Evening,Older Female,Female,63,Senior,2,George Town PS,Reported
1270,Gauhaniya Chowki,25.4025,81.7011,Theft,3,29-04-2025,03:37,Night,Adult Male,Male,50,Adult,3,Karchhana PS,Unreported
3702,GTB Nagar Chowki,25.5347,81.8145,Robbery,5,27-11-2025,03:30,Night,Young Male,Male,22,Adult,3,Kareli PS,Under Investigation
4317,Sikandra Chowki,25.3426,81.8019,Assault,4,06-02-2025,05:41,Morning,Adult Male,Male,37,Adult,2,Phulpur PS,Unreported
2452,Shankargarh Road Chowki,25.4732,81.775,Fraud,1,14-10-2025,05:57,Morning,Adult Female,Female,51,Adult,3,Bara PS,Closed
268,Holagarh Chowki,25.5927,81.7205,Assault,1,11-04-2025,07:45,Morning,Adult Male,Male,28,Adult,2,Soraon PS,Unreported
1081,Holagarh Chowki,25.5269,81.8729,Fraud,1,02-06-2025,09:53,Morning,Adult Female,Female,41,Adult,3,Holagadh PS,Closed
862,ADA Colony Chowki,25.4775,81.8363,Robbery,5,31-07-2025,21:09,Night,Adult Female,Female,44,Adult,1,Industrial Area PS,Under Investigation
3713,Baraut Chowki,25.3251,81.7643,Robbery,4,17-04-2025,04:20,Night,Older Female,Female,69,Senior,3,Handia PS,Closed
2066,ADA Colony Chowki,25.5287,81.7957,Fraud,3,09-08-2025,05:10,Morning,Older Female,Female,61,Senior,3,Naini PS,Reported
585,Atala Chowki,25.5832,81.7567,Fraud,2,12-08-2025,17:54,Evening,Older Male,Male,68,Senior,1,Khuldabad PS,Unreported
2134,Arail Chowki,25.4925,81.7993,Robbery,5,23-07-2025,23:35,Night,Young Female,Female,24,Adult,2,Naini PS,Unreported
2095,Attarsuiya Chowki,25.4634,81.7828,Theft,1,05-06-2025,20:17,Evening,Young Female,Female,24,Adult,1,Attarsuiya PS,Reported
2471,Noorullah Road Chowki,25.3168,81.8971,Fraud,2,31-01-2025,10:49,Morning,Adult Female,Female,36,Adult,2,Shahganj PS,Unreported
3259,Saidabad Chowki,25.3832,81.8452,Robbery,5,23-09-2025,15:48,Afternoon,Older Female,Female,66,Senior,3,Handia PS,Reported
986,Jasra Chowki,25.378,81.8582,Harassment,1,01-05-2025,23:10,Night,Young Female,Female,20,Adult,1,Bara PS,Reported
4879,Rambagh Chowki,25.3988,81.8062,Fraud,5,06-01-2025,04:17,Night,Young Female,Female,23,Adult,2,Kydganj PS,Reported
4803,Sikandra Chowki,25.5106,81.8733,Kidnapping,1,05-07-2025,03:44,Night,Young Female,Female,21,Adult,2,Phulpur PS,Reported
366,Lukerganj Chowki,25.3178,81.8575,Robbery,5,28-04-2025,06:18,Morning,Adult Male,Male,42,Adult,2,Colonelganj PS,Reported
3968,Roshangarh Chowki,25.5978,81.8797,Robbery,5,26-04-2025,03:53,Night,Older Female,Female,61,Senior,2,Kareli PS,Unreported
1603,Tharwai Chowki,25.4685,81.7326,Robbery,5,27-10-2025,23:52,Night,Adult Female,Female,28,Adult,1,Tharwai PS,Unreported
1817,Utraon Bazar Chowki,25.4841,81.7386,Fraud,3,15-10-2025,11:56,Morning,Adult Male,Male,37,Adult,1,Utraanv PS,Under Investigation
3761,Roshangarh Chowki,25.4164,81.8342,Theft,2,11-10-2025,08:31,Morning,Adult Female,Female,59,Adult,1,Kareli PS,Closed
687,Shankargarh Chowki,25.3651,81.8605,Kidnapping,5,15-04-2025,23:27,Night,Adult Female,Female,28,Adult,1,Shankargadh PS,Closed
829,Narayani Ashram Chowki,25.4458,81.8816,Kidnapping,5,03-06-2025,04:34,Night,Young Female,Female,13,Teen,1,Shivkuti PS,Unreported
2253,Manda Road Chowki,25.5804,81.7652,Theft,3,08-05-2025,19:17,Evening,Older Male,Male,60,Senior,3,Manda PS,Unreported
973,Noorullah Road Chowki,25.5017,81.787,Fraud,3,09-03-2025,13:18,Afternoon,Adult Male,Male,59,Adult,1,Shahganj PS,Unreported
3420,Nari Bari Chowki,25.3175,81.8098,Theft,4,14-07-2025,10:40,Morning,Adult Female,Female,50,Adult,1,Karchhana PS,Reported
2136,Katra Chowki,25.4985,81.7758,Harassment,1,03-08-2025,19:16,Evening,Adult Female,Female,34,Adult,2,Kotwali PS,Closed
1490,Koraon Bazar Chowki,25.4621,81.8495,Fraud,3,06-03-2025,22:07,Night,Adult Male,Male,41,Adult,3,Koraon PS,Closed
3938,Nari Bari Chowki,25.5558,81.886,Robbery,4,24-08-2025,13:57,Afternoon,Adult Female,Female,31,Adult,1,Karchhana PS,Under Investigation
2345,Nawabganj Chowki,25.3658,81.8133,Fraud,3,09-09-2025,19:10,Evening,Adult Male,Male,39,Adult,3,Soraon PS,Closed
1404,Koraon Bazar Chowki,25.4349,81.8632,Assault,1,18-01-2025,06:29,Morning,Adult Female,Female,38,Adult,3,Koraon PS,Reported
4603,Nagvasuki Chowki,25.5274,81.7478,Assault,3,18-12-2025,10:00,Morning,Adult Male,Male,27,Adult,2,Daraganj PS,Closed
3904,Narayani Ashram Chowki,25.5358,81.7035,Kidnapping,2,21-01-2025,20:58,Evening,Children,Male,7,Child,1,Shivkuti PS,Under Investigation
3589,Preetam Nagar Chowki,25.5769,81.8445,Fraud,1,26-02-2025,06:45,Morning,Older Female,Female,68,Senior,1,Dhoomanganj PS,Under Investigation
229,Goods Shed Chowki,25.5227,81.7573,Fraud,3,08-05-2025,21:56,Night,Adult Male,Male,50,Adult,2,Mutthiganj PS,Under Investigation
4374,Govindpur Chowki,25.5662,81.7791,Chain Snatching,2,16-12-2025,11:01,Morning,Adult Female,Female,49,Adult,3,Shivkuti PS,Reported
2367,Janghai Chowki,25.3136,81.8907,Fraud,1,25-11-2025,09:15,Morning,Older Male,Male,60,Senior,3,Sarai Mamrej PS,Closed
3432,Nawabganj Chowki,25.3526,81.8659,Kidnapping,3,19-06-2025,16:50,Afternoon,Young Female,Female,13,Teen,3,Soraon PS,Reported
4061,Nagvasuki Chowki,25.5669,81.7103,Fraud,4,16-03-2025,16:55,Afternoon,Adult Male,Male,56,Adult,2,Daraganj PS,Closed
833,Arail Chowki,25.3132,81.7593,Fraud,2,05-12-2025,00:09,Night,Adult Female,Female,27,Adult,3,Naini PS,Under Investigation
1906,Shankargarh Road Chowki,25.3263,81.7635,Fraud,1,22-07-2025,13:11,Afternoon,Adult Male,Male,29,Adult,1,Bara PS,Closed
2810,Tagore Town Chowki,25.4448,81.8824,Domestic Violence,4,06-05-2025,18:42,Evening,Adult Female,Female,47,Adult,1,George Town PS,Under Investigation
2110,Lal Gopalganj Chowki,25.3177,81.7727,Fraud,1,19-05-2025,11:27,Morning,Older Male,Male,64,Senior,3,Nawabganj PS,Under Investigation
3459,Nari Bari Chowki,25.557,81.7171,Chain Snatching,3,18-01-2025,04:27,Night,Adult Female,Female,43,Adult,3,Karchhana PS,Reported
3553,Sarai Inayat Chowki,25.487,81.8009,Assault,1,15-01-2025,15:50,Afternoon,Adult Male,Male,34,Adult,1,Phulpur PS,Unreported
2858,Ghantaghar Chowki,25.4719,81.8105,Assault,2,07-11-2025,11:33,Morning,Adult Male,Male,30,Adult,2,Kotwali PS,Reported
3547,Goods Shed Chowki,25.5773,81.8226,Domestic Violence,2,28-01-2025,20:25,Evening,Adult Female,Female,39,Adult,3,Mutthiganj PS,Under Investigation
4612,Shankargarh Road Chowki,25.595,81.8412,Fraud,2,23-10-2025,02:01,Night,Older Female,Female,66,Senior,3,Bara PS,Unreported
3864,Sulem Sarai Chowki,25.5934,81.7397,Harassment,4,27-02-2025,08:57,Morning,Adult Female,Female,39,Adult,3,Dhoomanganj PS,Reported
1784,Manauri Chowki,25.3532,81.8847,Fraud,3,22-01-2025,17:54,Evening,Adult Male,Male,52,Adult,3,Puramufti PS,Reported
3170,Tagore Town Chowki,25.4941,81.8498,Robbery,4,01-11-2025,00:48,Night,Adult Male,Male,39,Adult,2,George Town PS,Reported
4109,Allahpur Chowki,25.4695,81.873,Chain Snatching,1,09-02-2025,07:10,Morning,Adult Female,Female,45,Adult,1,George Town PS,Under Investigation
830,Shankargarh Road Chowki,25.4984,81.7147,Fraud,3,14-06-2025,01:49,Night,Adult Male,Male,41,Adult,2,Bara PS,Unreported
4250,Manda Chowki,25.5301,81.778,Chain Snatching,2,26-01-2025,01:42,Night,Adult Female,Female,51,Adult,3,Meja PS,Unreported
1107,Old Jhunsi Chowki,25.4823,81.8876,Fraud,1,22-10-2025,06:35,Morning,Adult Female,Female,47,Adult,2,Jhunsi PS,Reported
4313,Sarai Inayat Chowki,25.487,81.8554,Assault,3,04-03-2025,10:04,Morning,Adult Male,Male,35,Adult,2,Phulpur PS,Unreported
2251,Baraut Chowki,25.3361,81.7518,Fraud,1,12-07-2025,02:51,Night,Adult Female,Female,28,Adult,2,Handia PS,Unreported
515,Bairahana Chowki,25.3563,81.701,Theft,2,02-11-2025,05:04,Morning,Older Male,Male,69,Senior,1,Kydganj PS,Unreported
3559,Bakshi Bandh Chowki,25.3836,81.8752,Harassment,5,08-04-2025,23:38,Night,Young Female,Female,19,Teen,1,Kydganj PS,Reported
3958,Sirsa Chowki,25.5585,81.792,Assault,2,23-03-2025,17:42,Evening,Young Male,Male,24,Adult,2,Meja PS,Unreported
4720,Rambagh Chowki,25.5679,81.8267,Assault,3,09-10-2025,07:06,Morning,Adult Male,Male,34,Adult,3,Kydganj PS,Reported
512,Koraon Bazar Chowki,25.4621,81.7288,Fraud,2,11-12-2025,07:54,Morning,Older Male,Male,63,Senior,1,Koraon PS,Under Investigation
4412,Allahpur Chowki,25.3839,81.7127,Robbery,5,01-01-2025,10:08,Morning,Adult Male,Male,38,Adult,1,George Town PS,Reported
4070,Sirsa Chowki,25.339,81.7686,Robbery,1,23-12-2025,21:49,Night,Older Male,Male,68,Senior,2,Meja PS,Closed
1975,Lal Gopalganj Chowki,25.4498,81.8547,Robbery,4,21-07-2025,05:36,Morning,Adult Male,Male,37,Adult,1,Nawabganj PS,Closed
1355,Janghai Chowki,25.4733,81.8855,Assault,3,27-04-2025,18:45,Evening,Adult Male,Male,39,Adult,2,Sarai Mamrej PS,Closed
4707,GTB Nagar Chowki,25.3503,81.7661,Theft,2,18-03-2025,05:20,Morning,Adult Male,Male,45,Adult,3,Kareli PS,Under Investigation
4187,Loknath Chowki,25.3688,81.7886,Fraud,2,02-09-2025,22:03,Night,Adult Male,Male,32,Adult,3,Kotwali PS,Reported
1526,Koraon Bazar Chowki,25.4343,81.722,Chain Snatching,2,01-04-2025,09:36,Morning,Adult Female,Female,43,Adult,1,Koraon PS,Closed
1591,Gauhaniya Chowki,25.4822,81.8538,Assault,3,28-03-2025,04:06,Night,Young Male,Male,23,Adult,2,Karchhana PS,Reported
925,Sadar Bazar Chowki,25.5156,81.8789,Fraud,2,09-06-2025,07:47,Morning,Young Female,Female,21,Adult,3,Cantonment PS,Unreported
3578,Bairahana Chowki,25.4923,81.8831,Harassment,1,09-01-2025,13:13,Afternoon,Adult Female,Female,36,Adult,2,Kydganj PS,Closed
4895,Kala Danda Chowki,25.3167,81.7246,Kidnapping,4,10-03-2025,11:59,Morning,Young Female,Female,19,Teen,1,Shahganj PS,Reported
2946,GTB Nagar Chowki,25.3875,81.7966,Chain Snatching,2,21-07-2025,10:15,Morning,Adult Female,Female,38,Adult,2,Kareli PS,Reported
4491,Bamrauli Chowki,25.4856,81.7949,Assault,1,03-08-2025,15:09,Afternoon,Young Male,Male,25,Adult,3,Dhoomanganj PS,Unreported
3771,Jasra Chowki,25.3992,81.7939,Domestic Violence,4,28-12-2025,00:30,Night,Adult Female,Female,36,Adult,3,Bara PS,Unreported
3201,Mahewa Chowki,25.5234,81.7117,Harassment,4,20-06-2025,00:41,Night,Young Female,Female,25,Adult,3,Naini PS,Closed
3572,Ghantaghar Chowki,25.3303,81.8352,Kidnapping,3,22-02-2025,19:16,Evening,Children,Female,3,Child,2,Kotwali PS,Unreported
123,Sirsa Chowki,25.5183,81.8085,Theft,3,27-11-2025,23:51,Night,Older Male,Male,63,Senior,1,Meja PS,Unreported
3098,Thornhill Road Chowki,25.322,81.8404,Fraud,5,02-08-2025,06:33,Morning,Older Female,Female,68,Senior,3,Civil Lines PS,Unreported
3695,Lukerganj Chowki,25.3739,81.7027,Domestic Violence,2,22-10-2025,21:12,Night,Adult Female,Female,29,Adult,1,Colonelganj PS,Closed
3144,Govindpur Chowki,25.3564,81.8646,Theft,5,05-12-2025,12:31,Afternoon,Young Male,Male,20,Adult,2,Shivkuti PS,Under Investigation
4585,Manda Chowki,25.516,81.7504,Kidnapping,4,19-04-2025,08:50,Morning,Children,Female,12,Child,2,Meja PS,Reported
6,Narayani Ashram Chowki,25.3208,81.8945,Robbery,5,14-08-2025,23:15,Night,Older Male,Male,68,Senior,2,Shivkuti PS,Unreported
4405,High Court Chowki,25.5468,81.8162,Domestic Violence,1,29-11-2025,13:22,Afternoon,Adult Female,Female,47,Adult,3,Civil Lines PS,Closed
4073,Sikandra Chowki,25.5282,81.8119,Kidnapping,5,01-05-2025,15:54,Afternoon,Young Female,Female,18,Teen,2,Phulpur PS,Under Investigation
3632,ADA Colony Chowki,25.3375,81.8399,Fraud,2,25-01-2025,19:21,Evening,Adult Female,Female,57,Adult,2,Naini PS,Unreported
2747,Chhota Baghada Chowki,25.3136,81.7903,Assault,5,01-05-2025,08:08,Morning,Young Male,Male,25,Adult,3,George Town PS,Reported
1509,Lalapur Chowki,25.4091,81.7793,Fraud,2,18-02-2025,10:21,Morning,Adult Male,Male,34,Adult,3,Lalapur PS,Reported
4244,Jasra Chowki,25.4793,81.8645,Domestic Violence,2,14-11-2025,14:57,Afternoon,Adult Female,Female,31,Adult,3,Bara PS,Closed
2171,Ghoorpur Chowki,25.5854,81.7468,Robbery,4,29-10-2025,20:04,Evening,Adult Male,Male,55,Adult,1,Ghoorpur PS,Closed
2046,Nagvasuki Chowki,25.5855,81.8175,Chain Snatching,3,30-06-2025,08:32,Morning,Adult Female,Female,53,Adult,2,Daraganj PS,Unreported
1122,Nari Bari Chowki,25.4668,81.7859,Chain Snatching,3,10-01-2025,15:14,Afternoon,Adult Female,Female,48,Adult,3,Karchhana PS,Unreported
2089,Thornhill Road Chowki,25.3762,81.878,Chain Snatching,3,21-03-2025,00:23,Night,Adult Female,Female,42,Adult,3,Civil Lines PS,Closed
121,Bamrauli Chowki,25.4798,81.8187,Fraud,3,29-04-2025,01:22,Night,Older Male,Male,67,Senior,3,Airport PS,Closed
684,Utraon Bazar Chowki,25.5195,81.7775,Fraud,3,19-08-2025,01:48,Night,Adult Female,Female,33,Adult,1,Utraanv PS,Closed
2837,Nawabganj Chowki,25.3102,81.852,Domestic Violence,3,20-02-2025,03:42,Night,Adult Female,Female,34,Adult,2,Soraon PS,Closed
4625,GTB Nagar Chowki,25.5783,81.8636,Robbery,4,02-06-2025,08:57,Morning,Young Male,Male,23,Adult,2,Kareli PS,Under Investigation
1337,Bamrauli Chowki,25.4012,81.7384,Robbery,5,15-09-2025,13:42,Afternoon,Adult Male,Male,46,Adult,3,Dhoomanganj PS,Closed
2012,Kaundhiyara Chowki,25.575,81.7754,Fraud,3,14-02-2025,06:19,Morning,Young Female,Female,22,Adult,1,Kaundhiyara PS,Unreported
4096,Nawabganj Chowki,25.323,81.8971,Robbery,5,18-01-2025,22:01,Night,Adult Male,Male,51,Adult,2,Soraon PS,Unreported
2790,Jasra Chowki,25.332,81.7771,Domestic Violence,3,07-01-2025,17:13,Evening,Adult Female,Female,44,Adult,3,Bara PS,Closed
887,Khiri Chowki,25.5833,81.838,Fraud,2,17-01-2025,16:04,Afternoon,Adult Male,Male,58,Adult,2,Khiri PS,Closed
